epoch,probe_name,train_acc,test_acc,n_train,n_test,fit_seconds,status,error_message
120,linear_svm,0.9989,0.9187,10000,10000,2.606,ok,
130,logistic_regression,0.98866,0.9232,50000,10000,1.626,ok,
130,linear_svm,0.9992,0.9151,10000,10000,2.426,ok,
135,logistic_regression,0.99164,0.9296,50000,10000,1.002,ok,
135,linear_svm,1.0,0.9252,10000,10000,2.444,ok,
140,logistic_regression,0.9945,0.9301,50000,10000,1.15,ok,
140,linear_svm,1.0,0.9261,10000,10000,2.42,ok,
145,logistic_regression,0.99612,0.9351,50000,10000,0.671,ok,
145,linear_svm,1.0,0.9292,10000,10000,2.157,ok,
150,logistic_regression,0.9963,0.9334,50000,10000,0.457,ok,
150,linear_svm,1.0,0.9332,10000,10000,2.268,ok,
155,logistic_regression,0.99772,0.938,50000,10000,0.49,ok,
155,linear_svm,1.0,0.9368,10000,10000,2.076,ok,
160,logistic_regression,0.9986,0.9362,50000,10000,0.318,ok,
160,linear_svm,1.0,0.9355,10000,10000,2.204,ok,
165,logistic_regression,0.9992,0.9437,50000,10000,0.098,ok,
165,linear_svm,1.0,0.9398,10000,10000,2.105,ok,
170,logistic_regression,0.99994,0.9457,50000,10000,0.084,ok,
170,linear_svm,1.0,0.9441,10000,10000,2.19,ok,
175,logistic_regression,1.0,0.9513,50000,10000,0.082,ok,
175,linear_svm,1.0,0.951,10000,10000,1.978,ok,
180,logistic_regression,1.0,0.9523,50000,10000,0.073,ok,
180,linear_svm,1.0,0.9525,10000,10000,1.979,ok,
185,logistic_regression,1.0,0.9527,50000,10000,0.072,ok,
185,linear_svm,1.0,0.9524,10000,10000,2.031,ok,
190,logistic_regression,1.0,0.9533,50000,10000,0.073,ok,
190,linear_svm,1.0,0.9526,10000,10000,2.288,ok,
195,logistic_regression,1.0,0.9535,50000,10000,0.083,ok,
195,linear_svm,1.0,0.9538,10000,10000,1.977,ok,
200,logistic_regression,1.0,0.9536,50000,10000,0.076,ok,
200,linear_svm,1.0,0.9529,10000,10000,2.095,ok,
