epoch,probe_name,train_acc,test_acc,n_train,n_test,fit_seconds,status,error_message
12,logistic_regression,0.94942,0.8898,50000,10000,2.875,ok,
12,linear_svm,0.9864,0.8654,10000,10000,3.914,ok,
12,rbf_svm,0.9326,0.8858,10000,10000,0.777,ok,
12,random_forest,1.0,0.8866,50000,10000,2.655,ok,
13,logistic_regression,0.94418,0.8869,50000,10000,3.19,ok,
13,linear_svm,0.9803,0.8624,10000,10000,4.176,ok,
13,rbf_svm,0.9216,0.8779,10000,10000,0.869,ok,
13,random_forest,1.0,0.8789,50000,10000,2.648,ok,
14,logistic_regression,0.95238,0.8938,50000,10000,3.108,ok,
14,linear_svm,0.9848,0.8727,10000,10000,3.84,ok,
14,rbf_svm,0.9289,0.8837,10000,10000,0.624,ok,
14,random_forest,1.0,0.8815,50000,10000,2.639,ok,
15,logistic_regression,0.95228,0.8904,50000,10000,3.37,ok,
15,linear_svm,0.988,0.8679,10000,10000,3.878,ok,
15,rbf_svm,0.9283,0.879,10000,10000,0.831,ok,
15,random_forest,1.0,0.8785,50000,10000,2.651,ok,
16,logistic_regression,0.95288,0.893,50000,10000,3.555,ok,
16,linear_svm,0.9893,0.8678,10000,10000,3.796,ok,
16,rbf_svm,0.9302,0.8823,10000,10000,0.766,ok,
16,random_forest,1.0,0.8841,50000,10000,2.741,ok,
17,logistic_regression,0.95734,0.8983,50000,10000,3.411,ok,
17,linear_svm,0.9918,0.8774,10000,10000,3.681,ok,
17,rbf_svm,0.9386,0.8894,10000,10000,0.56,ok,
17,random_forest,1.0,0.8929,50000,10000,2.61,ok,
18,logistic_regression,0.95724,0.8945,50000,10000,2.802,ok,
18,linear_svm,0.9893,0.8794,10000,10000,3.724,ok,
18,rbf_svm,0.935,0.8852,10000,10000,0.725,ok,
18,random_forest,1.0,0.8852,50000,10000,2.488,ok,
19,logistic_regression,0.95922,0.8968,50000,10000,3.36,ok,
19,linear_svm,0.9897,0.8826,10000,10000,3.664,ok,
19,rbf_svm,0.9364,0.8877,10000,10000,0.716,ok,
19,random_forest,1.0,0.889,50000,10000,2.615,ok,
20,logistic_regression,0.95676,0.8996,50000,10000,3.423,ok,
20,linear_svm,0.9881,0.8787,10000,10000,3.756,ok,
20,rbf_svm,0.9321,0.8831,10000,10000,0.628,ok,
20,random_forest,1.0,0.8827,50000,10000,2.678,ok,
22,logistic_regression,0.9607,0.9028,50000,10000,3.631,ok,
22,linear_svm,0.991,0.882,10000,10000,3.485,ok,
22,rbf_svm,0.9384,0.8877,10000,10000,0.708,ok,
22,random_forest,1.0,0.891,50000,10000,2.712,ok,
24,logistic_regression,0.96398,0.905,50000,10000,2.55,ok,
24,linear_svm,0.9917,0.8852,10000,10000,3.387,ok,
24,rbf_svm,0.9445,0.8912,10000,10000,0.618,ok,
24,random_forest,1.0,0.8917,50000,10000,2.524,ok,
26,logistic_regression,0.96332,0.903,50000,10000,3.415,ok,
26,linear_svm,0.9928,0.889,10000,10000,3.263,ok,
26,rbf_svm,0.9436,0.8951,10000,10000,0.535,ok,
26,random_forest,1.0,0.8951,50000,10000,2.591,ok,
28,logistic_regression,0.96902,0.9082,50000,10000,3.233,ok,
28,linear_svm,0.994,0.8963,10000,10000,3.361,ok,
28,rbf_svm,0.9502,0.8985,10000,10000,0.591,ok,
28,random_forest,1.0,0.8985,50000,10000,2.484,ok,
30,logistic_regression,0.96872,0.9132,50000,10000,2.705,ok,
30,linear_svm,0.995,0.8985,10000,10000,3.091,ok,
30,rbf_svm,0.9521,0.9011,10000,10000,0.579,ok,
30,random_forest,1.0,0.8985,50000,10000,2.714,ok,
35,logistic_regression,0.96882,0.9111,50000,10000,2.848,ok,
35,linear_svm,0.9944,0.8984,10000,10000,3.116,ok,
35,rbf_svm,0.9491,0.9013,10000,10000,0.469,ok,
35,random_forest,1.0,0.9021,50000,10000,2.551,ok,
40,logistic_regression,0.97234,0.9122,50000,10000,2.547,ok,
40,linear_svm,0.995,0.8984,10000,10000,2.92,ok,
40,rbf_svm,0.9548,0.9015,10000,10000,0.533,ok,
40,random_forest,1.0,0.9027,50000,10000,2.625,ok,
45,logistic_regression,0.97158,0.9117,50000,10000,2.912,ok,
45,linear_svm,0.9959,0.9023,10000,10000,2.918,ok,
45,rbf_svm,0.9577,0.9021,10000,10000,0.546,ok,
45,random_forest,1.0,0.903,50000,10000,2.742,ok,
50,logistic_regression,0.97736,0.9157,50000,10000,2.254,ok,
50,linear_svm,0.9968,0.9057,10000,10000,2.746,ok,
50,rbf_svm,0.9616,0.9084,10000,10000,0.384,ok,
50,random_forest,1.0,0.908,50000,10000,2.546,ok,
60,logistic_regression,0.98138,0.9144,50000,10000,2.337,ok,
60,linear_svm,0.9982,0.9046,10000,10000,2.775,ok,
60,rbf_svm,0.9675,0.9079,10000,10000,0.452,ok,
60,random_forest,1.0,0.9083,50000,10000,2.57,ok,
70,logistic_regression,0.9815,0.9167,50000,10000,2.246,ok,
70,linear_svm,0.9976,0.9086,10000,10000,2.847,ok,
70,rbf_svm,0.9663,0.9067,10000,10000,0.462,ok,
70,random_forest,1.0,0.9068,50000,10000,2.59,ok,
80,logistic_regression,0.98482,0.9239,50000,10000,1.892,ok,
80,linear_svm,0.9989,0.9146,10000,10000,2.552,ok,
80,rbf_svm,0.9716,0.9118,10000,10000,0.329,ok,
80,random_forest,1.0,0.9127,50000,10000,2.528,ok,
90,logistic_regression,0.98634,0.9204,50000,10000,1.693,ok,
90,linear_svm,0.9991,0.9144,10000,10000,2.695,ok,
90,rbf_svm,0.9759,0.9136,10000,10000,0.382,ok,
90,random_forest,1.0,0.9143,50000,10000,2.505,ok,
100,logistic_regression,0.99118,0.929,50000,10000,1.119,ok,
100,linear_svm,0.9991,0.9247,10000,10000,2.429,ok,
100,rbf_svm,0.9831,0.924,10000,10000,0.32,ok,
100,random_forest,1.0,0.925,50000,10000,2.337,ok,
110,logistic_regression,0.9915,0.926,50000,10000,1.278,ok,
110,linear_svm,1.0,0.9201,10000,10000,2.254,ok,
110,rbf_svm,0.9845,0.9205,10000,10000,0.253,ok,
110,random_forest,1.0,0.9228,50000,10000,2.254,ok,
120,logistic_regression,0.99372,0.9314,50000,10000,0.588,ok,
120,linear_svm,0.9999,0.9261,10000,10000,2.244,ok,
120,rbf_svm,0.9898,0.9276,10000,10000,0.25,ok,
120,random_forest,1.0,0.9263,50000,10000,2.065,ok,
130,logistic_regression,0.99588,0.9276,50000,10000,0.877,ok,
130,linear_svm,1.0,0.9245,10000,10000,2.172,ok,
130,rbf_svm,0.9911,0.9288,10000,10000,0.249,ok,
130,random_forest,1.0,0.9287,50000,10000,2.082,ok,
140,logistic_regression,0.99754,0.9359,50000,10000,0.397,ok,
140,linear_svm,1.0,0.9345,10000,10000,2.016,ok,
140,rbf_svm,0.9969,0.9351,10000,10000,0.156,ok,
140,random_forest,1.0,0.9355,50000,10000,1.712,ok,
150,logistic_regression,0.99874,0.9368,50000,10000,0.139,ok,
150,linear_svm,1.0,0.9358,10000,10000,2.348,ok,
150,rbf_svm,0.999,0.9373,10000,10000,0.169,ok,
150,random_forest,1.0,0.9376,50000,10000,1.25,ok,
160,logistic_regression,0.99996,0.9475,50000,10000,0.08,ok,
160,linear_svm,1.0,0.9472,10000,10000,2.202,ok,
160,rbf_svm,1.0,0.9469,10000,10000,0.121,ok,
160,random_forest,1.0,0.9488,50000,10000,0.932,ok,
170,logistic_regression,1.0,0.9506,50000,10000,0.077,ok,
170,linear_svm,1.0,0.9507,10000,10000,1.941,ok,
170,rbf_svm,1.0,0.9517,10000,10000,0.094,ok,
170,random_forest,1.0,0.9511,50000,10000,0.843,ok,
180,logistic_regression,1.0,0.9527,50000,10000,0.085,ok,
180,linear_svm,1.0,0.9519,10000,10000,2.074,ok,
180,rbf_svm,1.0,0.9523,10000,10000,0.117,ok,
180,random_forest,1.0,0.9514,50000,10000,0.791,ok,
190,logistic_regression,1.0,0.9524,50000,10000,0.078,ok,
190,linear_svm,1.0,0.9514,10000,10000,1.942,ok,
190,rbf_svm,1.0,0.9536,10000,10000,0.108,ok,
190,random_forest,1.0,0.9507,50000,10000,0.8,ok,
200,logistic_regression,1.0,0.9523,50000,10000,0.078,ok,
200,linear_svm,1.0,0.9512,10000,10000,1.975,ok,
200,rbf_svm,1.0,0.9535,10000,10000,0.092,ok,
200,random_forest,1.0,0.9516,50000,10000,0.807,ok,
