epoch,probe_name,train_acc,test_acc,n_train,n_test,fit_seconds,status,error_message
150,logistic_regression,0.99882,0.9423,50000,10000,0.131,ok,
150,linear_svm,1.0,0.9432,10000,10000,2.041,ok,
150,rbf_svm,0.9991,0.9435,10000,10000,0.157,ok,
150,random_forest,1.0,0.944,50000,10000,1.253,ok,
160,logistic_regression,0.99994,0.9471,50000,10000,0.093,ok,
160,linear_svm,1.0,0.9472,10000,10000,2.086,ok,
160,rbf_svm,1.0,0.948,10000,10000,0.127,ok,
160,random_forest,1.0,0.9477,50000,10000,2.671,ok,
170,logistic_regression,0.99998,0.9516,50000,10000,0.288,ok,
170,linear_svm,1.0,0.9505,10000,10000,2.881,ok,
170,rbf_svm,1.0,0.9515,10000,10000,0.13,ok,
170,random_forest,1.0,0.9516,50000,10000,1.232,ok,
180,logistic_regression,1.0,0.9531,50000,10000,0.297,ok,
180,linear_svm,1.0,0.9526,10000,10000,2.27,ok,
180,rbf_svm,1.0,0.9535,10000,10000,0.115,ok,
180,random_forest,1.0,0.953,50000,10000,1.738,ok,
190,logistic_regression,1.0,0.9533,50000,10000,0.79,ok,
190,linear_svm,1.0,0.9527,10000,10000,3.58,ok,
190,rbf_svm,1.0,0.9537,10000,10000,0.106,ok,
190,random_forest,1.0,0.9535,50000,10000,2.001,ok,
200,logistic_regression,1.0,0.9536,50000,10000,0.884,ok,
200,linear_svm,1.0,0.953,10000,10000,2.677,ok,
200,rbf_svm,1.0,0.954,10000,10000,0.115,ok,
200,random_forest,1.0,0.9528,50000,10000,0.827,ok,
