epoch,probe_name,train_acc,test_acc,n_train,n_test,fit_seconds,status,error_message
16,rbf_svm,0.8668,0.8266,10000,10000,4.911,ok,
16,random_forest,1.0,0.8252,50000,10000,3.653,ok,
17,logistic_regression,0.89438,0.8522,50000,10000,9.321,ok,
17,linear_svm,0.9404,0.8201,10000,10000,21.133,ok,
17,rbf_svm,0.8729,0.8349,10000,10000,2.318,ok,
17,random_forest,1.0,0.8339,50000,10000,3.87,ok,
18,logistic_regression,0.90218,0.8526,50000,10000,9.888,ok,
18,linear_svm,0.9522,0.8272,10000,10000,12.428,ok,
18,rbf_svm,0.883,0.8424,10000,10000,1.996,ok,
18,random_forest,1.0,0.8415,50000,10000,3.992,ok,
19,logistic_regression,0.8876,0.843,50000,10000,7.624,ok,
19,linear_svm,0.9341,0.8169,10000,10000,14.148,ok,
19,rbf_svm,0.8666,0.8255,10000,10000,2.725,ok,
19,random_forest,1.0,0.8276,50000,10000,4.217,ok,
20,logistic_regression,0.8952,0.8565,50000,10000,8.278,ok,
20,linear_svm,0.9452,0.8263,10000,10000,14.129,ok,
20,rbf_svm,0.8743,0.8411,10000,10000,2.369,ok,
20,random_forest,1.0,0.8385,50000,10000,3.66,ok,
22,logistic_regression,0.88706,0.8449,50000,10000,9.153,ok,
22,linear_svm,0.9335,0.8129,10000,10000,15.569,ok,
22,rbf_svm,0.8675,0.8241,10000,10000,3.171,ok,
22,random_forest,1.0,0.8214,50000,10000,3.52,ok,
24,logistic_regression,0.89004,0.8455,50000,10000,8.204,ok,
24,linear_svm,0.9377,0.8222,10000,10000,20.707,ok,
24,rbf_svm,0.8688,0.8269,10000,10000,2.764,ok,
24,random_forest,1.0,0.8251,50000,10000,3.696,ok,
26,logistic_regression,0.90772,0.8633,50000,10000,9.033,ok,
26,linear_svm,0.9547,0.8311,10000,10000,12.546,ok,
26,rbf_svm,0.888,0.8472,10000,10000,1.872,ok,
26,random_forest,1.0,0.8447,50000,10000,3.553,ok,
28,logistic_regression,0.9028,0.8601,50000,10000,7.862,ok,
28,linear_svm,0.9491,0.8337,10000,10000,16.861,ok,
28,rbf_svm,0.8871,0.8446,10000,10000,3.352,ok,
28,random_forest,1.0,0.8423,50000,10000,3.879,ok,
30,logistic_regression,0.89414,0.8487,50000,10000,7.014,ok,
30,linear_svm,0.9429,0.8199,10000,10000,21.548,ok,
30,rbf_svm,0.8705,0.8259,10000,10000,2.685,ok,
30,random_forest,1.0,0.8226,50000,10000,3.605,ok,
35,logistic_regression,0.90694,0.8628,50000,10000,9.165,ok,
35,linear_svm,0.9525,0.8372,10000,10000,12.561,ok,
35,rbf_svm,0.8899,0.8488,10000,10000,1.867,ok,
35,random_forest,1.0,0.8487,50000,10000,4.044,ok,
40,logistic_regression,0.90446,0.8608,50000,10000,8.623,ok,
40,linear_svm,0.9495,0.8388,10000,10000,16.262,ok,
40,rbf_svm,0.8789,0.8418,10000,10000,2.67,ok,
40,random_forest,1.0,0.843,50000,10000,3.616,ok,
45,logistic_regression,0.91226,0.87,50000,10000,7.425,ok,
45,linear_svm,0.9566,0.8447,10000,10000,11.882,ok,
45,rbf_svm,0.8936,0.8528,10000,10000,2.167,ok,
45,random_forest,1.0,0.8526,50000,10000,3.877,ok,
50,logistic_regression,0.91206,0.8638,50000,10000,8.05,ok,
50,linear_svm,0.9583,0.8361,10000,10000,13.264,ok,
50,rbf_svm,0.8884,0.8456,10000,10000,2.168,ok,
50,random_forest,1.0,0.8434,50000,10000,3.624,ok,
60,logistic_regression,0.9235,0.8751,50000,10000,7.125,ok,
60,linear_svm,0.9626,0.8508,10000,10000,14.586,ok,
60,rbf_svm,0.8936,0.8592,10000,10000,1.872,ok,
60,random_forest,1.0,0.8592,50000,10000,3.619,ok,
70,logistic_regression,0.92598,0.8802,50000,10000,7.389,ok,
70,linear_svm,0.9648,0.8591,10000,10000,15.532,ok,
70,rbf_svm,0.8997,0.8635,10000,10000,1.948,ok,
70,random_forest,1.0,0.863,50000,10000,3.658,ok,
80,logistic_regression,0.93202,0.8891,50000,10000,6.7,ok,
80,linear_svm,0.9688,0.8671,10000,10000,13.164,ok,
80,rbf_svm,0.9096,0.8728,10000,10000,1.73,ok,
80,random_forest,1.0,0.8741,50000,10000,3.744,ok,
90,logistic_regression,0.93368,0.8883,50000,10000,7.715,ok,
90,linear_svm,0.9731,0.8686,10000,10000,9.854,ok,
90,rbf_svm,0.9155,0.871,10000,10000,1.625,ok,
90,random_forest,1.0,0.8724,50000,10000,3.824,ok,
100,logistic_regression,0.94236,0.8929,50000,10000,7.512,ok,
100,linear_svm,0.9764,0.8772,10000,10000,9.33,ok,
100,rbf_svm,0.9175,0.8746,10000,10000,1.833,ok,
100,random_forest,1.0,0.8757,50000,10000,3.599,ok,
110,logistic_regression,0.951,0.9017,50000,10000,6.406,ok,
110,linear_svm,0.9812,0.8884,10000,10000,11.349,ok,
110,rbf_svm,0.9291,0.8884,10000,10000,1.234,ok,
110,random_forest,1.0,0.8922,50000,10000,3.923,ok,
120,logistic_regression,0.96158,0.9077,50000,10000,5.339,ok,
120,linear_svm,0.9874,0.8946,10000,10000,8.234,ok,
120,rbf_svm,0.9479,0.8995,10000,10000,1.168,ok,
120,random_forest,1.0,0.901,50000,10000,3.95,ok,
130,logistic_regression,0.96714,0.9139,50000,10000,5.407,ok,
130,linear_svm,0.9923,0.9024,10000,10000,6.454,ok,
130,rbf_svm,0.9516,0.9032,10000,10000,1.142,ok,
130,random_forest,1.0,0.9041,50000,10000,3.629,ok,
140,logistic_regression,0.97596,0.9193,50000,10000,5.111,ok,
140,linear_svm,0.9931,0.9119,10000,10000,5.504,ok,
140,rbf_svm,0.9582,0.9063,10000,10000,0.879,ok,
140,random_forest,1.0,0.9074,50000,10000,3.859,ok,
150,logistic_regression,0.98466,0.9251,50000,10000,4.409,ok,
150,linear_svm,0.9982,0.9178,10000,10000,10.556,ok,
150,rbf_svm,0.976,0.9155,10000,10000,0.783,ok,
150,random_forest,1.0,0.918,50000,10000,3.609,ok,
160,logistic_regression,0.99392,0.9325,50000,10000,2.634,ok,
160,linear_svm,0.9999,0.9256,10000,10000,5.469,ok,
160,rbf_svm,0.99,0.9307,10000,10000,0.504,ok,
160,random_forest,1.0,0.9299,50000,10000,3.675,ok,
170,logistic_regression,0.99714,0.9365,50000,10000,0.833,ok,
170,linear_svm,1.0,0.9346,10000,10000,5.778,ok,
170,rbf_svm,0.9974,0.9372,10000,10000,0.647,ok,
170,random_forest,1.0,0.9369,50000,10000,2.475,ok,
180,logistic_regression,0.99976,0.9471,50000,10000,0.28,ok,
180,linear_svm,1.0,0.9465,10000,10000,6.263,ok,
180,rbf_svm,0.9998,0.9472,10000,10000,0.301,ok,
180,random_forest,1.0,0.9477,50000,10000,1.723,ok,
190,logistic_regression,0.99998,0.9486,50000,10000,0.322,ok,
190,linear_svm,1.0,0.9476,10000,10000,6.103,ok,
190,rbf_svm,1.0,0.9482,10000,10000,0.261,ok,
190,random_forest,1.0,0.949,50000,10000,1.656,ok,
200,logistic_regression,1.0,0.9494,50000,10000,0.228,ok,
200,linear_svm,1.0,0.9491,10000,10000,6.0,ok,
200,rbf_svm,1.0,0.9495,10000,10000,0.223,ok,
200,random_forest,1.0,0.9489,50000,10000,1.494,ok,
