epoch,lr,train_loss,train_acc,network_test_acc,local_cka_change,cka_to_final,mean_future_cka,below_tau,nc1,log10_nc1,nc2_etf_deviation,nc3_weight_mean_alignment,nc4_ncm_disagreement,logistic_acc,linear_svm_acc,rbf_svm_acc,rf_acc,lightgbm_acc,entk_distance_prev,entk_distance_final,mean_future_entk_similarity,entk_within_class_mean,entk_between_class_mean,entk_within_between_ratio,n_subset,per_class_subset_size,bias_included,logistic_gap_to_final,logistic_relative_to_final_network,linear_svm_gap_to_final,linear_svm_relative_to_final_network,rbf_svm_gap_to_final,rbf_svm_relative_to_final_network,rf_gap_to_final,rf_relative_to_final_network,lightgbm_gap_to_final,lightgbm_relative_to_final_network
12,0.1985109326154774,0.6012496824455261,0.79304,0.7644,0.208897,0.649431,0.73918,0,0.79208718,-0.101227,0.85356388,0.49174693,0.13648,0.8411,0.8053,0.8216,0.8202,,0.10085706,0.17005292,0.86992419,16.67033076,0.0,16670330760535.354,500,50,1,0.10920000000000007,0.8850889192886456,0.14500000000000002,0.8474166052825424,0.12870000000000004,0.8645690834473324,0.12879999999999991,0.8630958644638536,,
13,0.1982287250728689,0.5833989119911194,0.80134,0.7253,0.255648,0.635603,0.737061,0,0.83279439,-0.079462,0.93773464,0.51189599,0.19114,0.834,0.7969,0.8113,0.8073,,0.13807351,0.19116617,0.8826425,18.94496962,0.0,18944969618905.207,500,50,1,0.11630000000000007,0.8776175944438598,0.15339999999999998,0.8385772913816689,0.139,0.8537304009260234,0.14169999999999994,0.8495212038303693,,
14,0.1979222810621766,0.5794973878097535,0.80288,0.7317,0.250137,0.648686,0.723634,0,0.78985749,-0.102451,0.78491358,0.52862439,0.2003,0.843,0.8091,0.8224,0.82,,0.08755821,0.17530123,0.87333807,23.4042629,0.0,23404262898341.254,500,50,1,0.10730000000000006,0.8870882879090812,0.1412,0.8514153425234137,0.1279,0.8654109228664633,0.129,0.8628854046090707,,
15,0.1975916761938747,0.576257818031311,0.80424,0.7546,0.231786,0.62791,0.732146,0,0.69461723,-0.158254,0.94329922,0.54778063,0.16146,0.8477,0.8143,0.8297,0.8306,,0.12500665,0.24950112,0.84387781,21.9078114,0.0,21907811397577.254,500,50,1,0.10260000000000002,0.8920340944964747,0.136,0.8568872987477638,0.12060000000000004,0.8730927075660317,0.11839999999999995,0.8740397769125539,,
16,0.1972369920397677,0.5597616357707977,0.808,0.763,0.184781,0.637194,0.729397,0,0.73242281,-0.135238,1.00795113,0.52523267,0.148,0.8432,0.8109,0.8276,0.8277,,0.06055245,0.2185938,0.85994202,19.30911329,0.0,19309113287031.727,500,50,1,0.10710000000000008,0.887298747763864,0.13940000000000008,0.8533094812164579,0.12270000000000003,0.8708828790908134,0.12129999999999996,0.8709881090182048,,
17,0.1968583161128631,0.5606340547943115,0.8085,0.7739,0.274461,0.64156,0.714739,0,0.67295088,-0.172017,0.89531593,0.45950364,0.13478,0.8458,0.8147,0.828,0.8283,,0.18323566,0.14189155,0.86583387,19.49548022,0.0,19495480223349.92,500,50,1,0.10450000000000004,0.8900347258760392,0.13560000000000005,0.8573082184573292,0.12230000000000008,0.8713037988003788,0.12069999999999992,0.8716194885825529,,
18,0.1964557418457798,0.5525048863792419,0.81056,0.6841,0.3063,0.626011,0.716256,0,0.73610584,-0.13306,0.97284088,0.56489999,0.2772,0.8477,0.813,0.8314,0.8285,,0.21564941,0.24871605,0.83434805,20.10790776,0.0,20107907758960.22,500,50,1,0.10260000000000002,0.8920340944964747,0.1373000000000001,0.8555193096916762,0.1189,0.8748816163316847,0.12049999999999994,0.8718299484373355,,
19,0.1960293685676943,0.5457238445472717,0.8159,0.7444,0.21277,0.657329,0.74076,0,0.70875831,-0.149502,0.78586012,0.51026481,0.1738,0.8497,0.8139,0.8295,0.8312,,0.08876906,0.18211341,0.88221706,17.97299606,0.0,17972996057996.69,500,50,1,0.10060000000000002,0.8941386930443018,0.13640000000000008,0.8564663790381983,0.12080000000000002,0.8728822477112491,0.1177999999999999,0.8746711564769021,,
20,0.195579301479833,0.5424408722782135,0.81458,0.7646,0.178183,0.64191,0.725792,0,0.7383619,-0.131731,0.82349366,0.49749659,0.14616,0.8437,0.806,0.8274,0.8237,,0.07820375,0.19673689,0.86564563,17.18997333,0.0,17189973329991.982,500,50,1,0.10660000000000003,0.8878248974008208,0.14429999999999998,0.8481532147742818,0.12290000000000001,0.8706724192360307,0.12529999999999997,0.8667789119225507,,
22,0.1946085358827545,0.5377836250686645,0.81634,0.7631,0.250422,0.650012,0.705156,0,0.69993702,-0.154941,0.68107363,0.46853553,0.14808,0.8552,0.8212,0.8374,0.8343,,0.10655792,0.15646124,0.87702457,16.48615458,0.0,16486154580118.41,500,50,1,0.09510000000000007,0.899926339050826,0.1291,0.864148163737767,0.1129,0.8811954119751657,0.11469999999999991,0.8779332842260339,,
24,0.1935444030829867,0.5209842673110961,0.82226,0.7761,0.253939,0.675632,0.742045,0,0.67420635,-0.171207,0.88298528,0.46495211,0.13932,0.8541,0.8219,0.8371,0.8349,,0.09859222,0.16622734,0.88135695,19.05318164,0.0,19053181635443.63,500,50,1,0.09620000000000006,0.8987688098495211,0.12840000000000007,0.8648847732295064,0.11320000000000008,0.8808797221929916,0.11409999999999998,0.8785646637903819,,
26,0.1923879532511287,0.5099489382362365,0.82676,0.7778,0.199064,0.664001,0.732295,0,0.74567949,-0.127448,0.76859472,0.485364,0.13976,0.8528,0.8183,0.8305,0.8305,,0.06706958,0.18035438,0.8696725,17.20305305,0.0,17203053045151.977,500,50,1,0.09750000000000003,0.8974008207934336,0.132,0.8610964958434179,0.11980000000000002,0.8739345469851626,0.11849999999999994,0.8739345469851626,,
28,0.1911403276635445,0.5056899800109863,0.82636,0.7465,0.240977,0.680221,0.730103,0,0.68630187,-0.163485,0.7304387,0.42083378,0.15278,0.8526,0.8165,0.8296,0.828,,0.1272944,0.10626727,0.89511497,16.44173213,0.0,16441732127519.78,500,50,1,0.09770000000000001,0.8971903609386509,0.13380000000000003,0.8592023571503735,0.12070000000000003,0.8729874776386404,0.121,0.8713037988003788,,
30,0.1898027575760615,0.5118962223243714,0.82646,0.7242,0.265502,0.623591,0.67959,0,0.727155,-0.138373,0.72623059,0.50394896,0.15746,0.8532,0.82,0.829,0.8289,,0.07734125,0.14579672,0.88278412,21.52428378,0.0,21524283775883.133,500,50,1,0.09710000000000008,0.897821740502999,0.13030000000000008,0.8628854046090707,0.12130000000000007,0.8723560980742923,0.12009999999999998,0.8722508681469009,,
35,0.1860742027003944,0.4862932096004486,0.8348,0.7796,0.30505,0.662471,0.738081,0,0.64316513,-0.191678,0.94341414,0.50524433,0.1637,0.8647,0.8335,0.8453,0.8428,,0.11288359,0.19122876,0.86801624,23.39550248,0.0,23395502478612.832,500,50,1,0.08560000000000001,0.9099231821530043,0.11680000000000001,0.877091444806903,0.10499999999999998,0.8895085762390824,0.10619999999999996,0.8868778280542986,,
40,0.1818149717425024,0.475592852897644,0.83772,0.7683,0.265228,0.65673,0.713378,0,0.62559176,-0.203709,0.79806278,0.47401709,0.153,0.8658,0.8345,0.8472,0.8449,,0.14135952,0.16384986,0.86318058,23.82530003,0.0,23825300025417.137,500,50,1,0.08450000000000002,0.9110807113543091,0.11580000000000001,0.8781437440808165,0.10310000000000008,0.891507944859518,0.10409999999999997,0.8890876565295169,,
45,0.177051324277579,0.46962256275177,0.84032,0.7618,0.277987,0.662175,0.714268,0,0.6242696,-0.204628,0.75686252,0.47469736,0.17094,0.8659,0.8389,0.8521,0.8508,,0.16408999,0.17835424,0.85452473,21.65948298,0.0,21659482976279.62,500,50,1,0.08440000000000003,0.9111859412817005,0.11140000000000005,0.8827738608860359,0.09820000000000007,0.8966642113016942,0.09819999999999995,0.8952962222456066,,
50,0.1718126297763189,0.4624254404830932,0.84272,0.7453,0.325589,0.641365,0.693316,0,0.7075665,-0.150233,0.72063832,0.4774285,0.15616,0.8659,0.8371,0.8412,0.8413,,0.17829326,0.17411451,0.85039576,19.10408639,0.0,19104086389887.703,500,50,1,0.08440000000000003,0.9111859412817005,0.11320000000000008,0.8808797221929916,0.10910000000000009,0.885194149216037,0.1076999999999999,0.8852993791434284,,
60,0.1600420225325884,0.4314867144966125,0.85404,0.811,0.254011,0.664694,0.722712,0,0.54082704,-0.266942,0.89603446,0.4599328,0.09892,0.8759,0.8519,0.8599,0.8621,,0.1331086,0.21024861,0.84644642,22.24555175,0.0,22245551751885.887,500,50,1,0.07440000000000002,0.9217089340208355,0.09840000000000004,0.8964537514469114,0.09040000000000004,0.9048721456382195,0.08689999999999998,0.9071872040408292,,
70,0.1467929814260574,0.4138949614429474,0.86076,0.797,0.271545,0.706957,0.746623,0,0.56477779,-0.248122,0.75000054,0.41072603,0.1444,0.8774,0.8538,0.8627,0.8627,,0.16071064,0.14753132,0.8796367,24.11722489,0.0,24117224889484.92,500,50,1,0.07290000000000008,0.9232873829317056,0.09650000000000003,0.8984531200673471,0.08760000000000001,0.9078185836051773,0.08629999999999993,0.9078185836051773,,
80,0.132391741819815,0.3874714512252807,0.8689,0.7996,0.280264,0.691726,0.735747,0,0.49582019,-0.304676,0.78697456,0.44190537,0.1431,0.8883,0.86,0.8725,0.8731,,0.14681172,0.18460685,0.85823406,23.63666186,0.0,23636661856313.176,500,50,1,0.062000000000000055,0.9347574450173629,0.09030000000000005,0.9049773755656109,0.07779999999999998,0.9181311164895296,0.07589999999999997,0.9187624960538777,,
90,0.117192910027941,0.3571981933641434,0.87874,0.7647,0.240665,0.689767,0.731383,0,0.5915636,-0.227999,0.74788554,0.43282126,0.18202,0.8811,0.8621,0.8633,0.8644,,0.11727615,0.16747237,0.86593471,24.07902174,0.0,24079021736578.863,500,50,1,0.06920000000000004,0.9271808902451857,0.08820000000000006,0.9071872040408292,0.08700000000000008,0.9084499631695253,0.08460000000000001,0.9096074923708302,,
100,0.1015707317311821,0.3281330559110642,0.8885,0.8431,0.232569,0.748076,0.77822,0,0.45790181,-0.339228,0.68218149,0.36346899,0.07848,0.8963,0.8769,0.8811,0.8809,,0.10988854,0.123296,0.89984667,24.30464997,0.0,24304649970789.64,500,50,1,0.05400000000000005,0.9431758392086709,0.07340000000000002,0.922761233294749,0.06920000000000004,0.9271808902451857,0.06809999999999994,0.926970430390403,,
110,0.0859098768062418,0.2898805878829956,0.9012,0.8577,0.180196,0.760894,0.785422,0,0.39449563,-0.403958,0.69573259,0.33894555,0.08464,0.9021,0.8854,0.8875,0.8903,,0.08942806,0.10402726,0.91288497,29.65680826,0.0,29656808264146.89,500,50,1,0.04820000000000002,0.9492791749973692,0.06490000000000007,0.9317057771230137,0.06280000000000008,0.9339156055982321,0.058699999999999974,0.9368620435651899,,
120,0.0705959674767696,0.2545098784446716,0.91336,0.8424,0.211069,0.770455,0.784306,0,0.3905882,-0.408281,0.60331349,0.30474447,0.08742,0.9078,0.8872,0.8916,0.8947,,0.10522883,0.09481263,0.91662012,30.44486821,0.0,30444868205986.668,500,50,1,0.04249999999999998,0.9552772808586762,0.06310000000000004,0.9335999158160581,0.058700000000000085,0.9382300326212774,0.054299999999999904,0.9414921603704094,,
130,0.0560060830144085,0.2146356183624267,0.92556,0.8873,0.163419,0.80477,0.812979,0,0.33838751,-0.470586,0.65263238,0.27243766,0.02686,0.9088,0.8984,0.898,0.9006,,0.06198307,0.0743877,0.93867844,35.17039354,0.0,35170393535922.17,500,50,1,0.04149999999999998,0.9563295801325897,0.05190000000000006,0.9453856676838892,0.05230000000000001,0.9449647479743238,0.0484,0.9477007260864989,,
140,0.0424994747956721,0.1690495961594581,0.94192,0.9022,0.162191,0.831593,0.834651,0,0.26684906,-0.573734,0.42600313,0.25236036,0.0289,0.9179,0.9093,0.9141,0.9118,,0.04296256,0.07420393,0.93819135,34.7263426,0.0,34726342595920.016,500,50,1,0.032399999999999984,0.9659055035252025,0.041000000000000036,0.9568557297695465,0.03620000000000001,0.9619067662843312,0.0371999999999999,0.9594864779543303,,
150,0.0304087203407685,0.1192411779260635,0.95902,0.9093,0.154462,0.865076,0.860497,0,0.2173335,-0.662873,0.41848039,0.2274316,0.01716,0.9275,0.9203,0.9215,0.9215,,0.04243457,0.04115385,0.96239231,38.42314188,0.0,38423141882529.9,500,50,1,0.022800000000000042,0.9760075765547721,0.030000000000000027,0.968431021782595,0.028800000000000048,0.9696937809112911,0.02749999999999997,0.9696937809112911,,
160,0.0200315341512909,0.0694605924987793,0.9766,0.908,0.141718,0.890459,0.888031,0,0.18486842,-0.733137,0.35067556,0.21832827,0.01726,0.9275,0.9249,0.9264,0.9276,,0.03126563,0.02965722,0.97112933,38.48443137,0.0,38484431366287.125,500,50,1,0.022800000000000042,0.9760075765547721,0.025399999999999978,0.9732715984425971,0.023900000000000032,0.9748500473534673,0.021399999999999975,0.9761128064821635,,
170,0.0116234369911306,0.0314412099492549,0.98966,0.9319,0.117134,0.933773,0.932886,0,0.12107321,-0.916952,0.26987226,0.19052845,0.00354,0.9339,0.9329,0.9343,0.9341,,0.02527663,0.01405582,0.98556548,36.15610553,0.0,36156105527700.1,500,50,1,0.01640000000000008,0.9827422919078185,0.017400000000000082,0.981689992633905,0.016000000000000014,0.983163211617384,0.014899999999999913,0.9829527517626013,,
180,0.0053914641172454,0.0053227966690063,0.99882,0.9441,0.06916,0.985782,0.985825,0,0.06000745,-1.221795,0.21313811,0.18640742,6e-05,0.9461,0.9452,0.9445,0.9467,,0.0143311,0.00214032,0.99753829,35.12276139,0.0,35122761392371.496,500,50,1,0.0041999999999999815,0.9955803430495633,0.005099999999999993,0.9946332737030411,0.005800000000000027,0.9938966642113016,0.0022999999999999687,0.9962117226139113,,
190,0.0014890673845226,0.0023520117788761,0.99978,0.951,0.014132,0.998098,0.998098,1,0.04179975,-1.378826,0.21679011,0.18811693,0.0,0.9502,0.9509,0.9499,0.949,,0.0027831,0.00107902,0.99892098,34.48150227,0.0,34481502274720.71,500,50,1,9.999999999998899e-05,0.9998947700726086,-0.0005999999999999339,1.000631379564348,0.00040000000000006697,0.9995790802904345,0.0,0.9986320109439124,,
200,1.2336751833941238e-05,0.0022886653193831,0.99974,0.9503,0.001902,1.0,,1,0.03938219,-1.4047,0.21801908,0.1873327,0.0,0.9503,0.9503,0.9503,0.949,,0.00107902,-0.0,,34.50403734,0.0,34504037335984.38,500,50,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9986320109439124,,
